830,15,3,31,Out-of-State,10,Engineering,61,Accepted,1
1100,22,3,31,Out-of-State,10,History,69,Considering,0
1090,21,3.3,34,Out-of-State,10,Interdisciplinary Studies,70,Accepted,1
1030,20,3.2,33,Out-of-State,10,Biology,53,Accepted,1
1140,23,3.4,35,In-State,9,Business and Management,54,Accepted,1
1000,19,3.9,40,In-State,9,English,62,Accepted,1
1210,25,3.6,37,In-State,9,History,69,Accepted,1
1170,24,3.8,39,In-State,9,Business and Management,54,Accepted,1
1150,23,4,42,Out-of-State,10,Design,58,Considering,1
1260,27,4,42,Out-of-State,10,Political Science,78,Considering,1
1210,25,2.7,28,Out-of-State,10,Business and Management,54,Considering,0
1170,24,3.9,40,In-State,9,Engineering,61,Accepted,1
1140,23,3.9,40,Out-of-State,10,Computer Science,57,Considering,1
1230,26,4,42,In-State,9,History,69,Accepted,1
1380,30,3.5,36,Out-of-State,10,History,69,Considering,1
1110,22,4,42,Out-of-State,10,Engineering,61,Considering,0
1160,24,4,42,In-State,9,Engineering,61,Accepted,1
1030,20,3.5,36,In-State,9,Psychology,79,Accepted,1
920,17,2.7,28,Out-of-State,10,Education,60,Considering,0
990,19,3,31,Out-of-State,10,Business and Management,54,Considering,0
1030,20,3,31,Out-of-State,10,Education,60,Considering,0
1420,32,3.3,34,Out-of-State,10,Economics,59,Accepted,1
1030,20,3.6,37,In-State,9,Business and Management,54,Accepted,1
1240,26,3.7,38,Out-of-State,10,Business and Management,54,Considering,1
1380,30,3.7,38,Out-of-State,10,Interdisciplinary Studies,70,Considering,1
1380,30,3.8,39,Out-of-State,10,Education,60,Considering,1
1280,27,3.6,37,Out-of-State,10,Finance and Accounting,65,Accepted,1
1280,27,4,42,In-State,9,Business and Management,54,Accepted,1
1210,25,3.7,38,Out-of-State,10,Engineering,61,Considering,1
1100,22,3.9,40,Out-of-State,10,Film and Photography,64,Considering,0
1110,22,4,42,In-State,9,Health Professions,68,Accepted,1
1280,27,3.6,37,Out-of-State,10,Communications,56,Considering,1
1160,24,3.4,35,Out-of-State,10,Health Professions,68,Accepted,1
1120,22,3,31,Out-of-State,10,Business and Management,54,Accepted,1
1230,26,3.4,35,Out-of-State,10,History,69,Accepted,1
1040,20,3.3,34,Out-of-State,10,History,69,Considering,0
980,18,2.8,29,Out-of-State,10,Business and Management,54,Accepted,1
1200,25,3.9,40,Out-of-State,10,Engineering,61,Considering,1
1170,24,3.3,34,Out-of-State,10,Biology,53,Considering,0
1310,28,3.9,40,In-State,9,Psychology,79,Considering,1
1020,19,3,31,Out-of-State,10,Engineering,61,Considering,0
1340,29,3.8,39,Out-of-State,10,Business and Management,54,Considering,1
1030,20,3.1,32,Out-of-State,10,Psychology,79,Considering,0
1380,30,3.7,38,Out-of-State,10,Physics,77,Accepted,1
1430,32,3.8,39,In-State,9,Engineering,61,Accepted,1
1150,23,3.1,32,In-State,9,Interdisciplinary Studies,70,Accepted,1
1500,34,3.7,38,Out-of-State,10,Biology,53,Considering,1
1050,20,4,42,Out-of-State,10,History,69,Accepted,1
1110,22,3,31,Out-of-State,10,Business and Management,54,Considering,0
1280,27,3.3,34,In-State,9,Business and Management,54,Accepted,1
950,17,3.5,36,Out-of-State,10,Interdisciplinary Studies,70,Accepted,1
1530,35,4,42,In-State,9,Biology,53,Accepted,1
1210,25,3.8,39,Out-of-State,10,Health Professions,68,Considering,1
1030,20,3.7,38,In-State,9,Film and Photography,64,Accepted,1
1090,21,2.9,30,Out-of-State,10,English,62,Considering,0
950,17,2.6,27,Out-of-State,10,Psychology,79,Considering,0
810,14,3,31,Out-of-State,10,History,69,Considering,0
1350,29,4,42,Out-of-State,10,Biology,53,Accepted,1
1280,27,4,42,Out-of-State,10,Health Professions,68,Considering,1
1240,26,4,42,Out-of-State,10,History,69,Accepted,1
1210,25,3.8,39,Out-of-State,10,Health Professions,68,Accepted,1
1300,28,3.6,37,Out-of-State,10,Interdisciplinary Studies,70,Accepted,1
1350,29,3.8,39,In-State,9,Engineering,61,Accepted,1
890,16,2.9,30,Out-of-State,10,Health Professions,68,Considering,0
1270,27,3.7,38,Out-of-State,10,History,69,Considering,1
1160,24,4,42,Out-of-State,10,Psychology,79,Considering,1
1050,20,3.5,36,Out-of-State,10,Health Professions,68,Considering,0
