25,3.6,37,54
35,3.8,39,53
36,4,42,80
32,3.3,34,56
27,3.6,37,65
29,4,42,57
16,3.4,35,72
26,3.8,39,53
30,3.8,39,59
29,4,42,80
27,3.7,38,53
21,4,42,56
23,3.3,34,56
28,4,42,80
24,4,42,67
28,4,42,80
30,3.9,40,80
28,3.8,39,74
15,3.6,37,53
24,4,42,60
32,3.9,40,80
32,3.4,35,70
31,4,42,80
21,3.1,32,80
25,3.8,39,53
29,3.8,39,72
32,4,42,80
29,3,31,54
24,3.5,36,80
31,3.8,39,78
21,3.5,36,53
30,4,42,60
25,3.4,35,54
22,3.6,37,78
14,3.3,34,80
26,3.8,39,80
22,2.6,27,54
35,4,42,54
29,3.9,40,72
25,3.8,39,70
34,4,42,54
27,2,21,72
34,3.9,40,78
34,3.9,40,80
29,3.7,38,78
21,3.7,38,64
30,3.8,39,54
31,3.5,36,61
30,4,42,68
33,3.9,40,80
35,3.8,39,80
32,3.3,34,80
35,3.7,38,54
28,3.2,33,64
27,4,42,67
30,3.6,37,57
26,3.7,38,53
30,3.9,40,53
25,3.3,34,75
26,3.6,37,61
22,2.3,24,80
32,4,42,59
30,3.8,39,53
29,3.7,38,80
24,2.6,27,65
27,4,42,70
36,3.8,39,80
24,3.3,34,53
30,4,42,80
28,3.6,37,54
32,3.8,39,74
33,3.1,32,59
25,3.8,39,65
31,3.6,37,59
28,4,42,56
32,4,42,71
25,3.8,39,56
23,3.4,35,80
20,3.9,40,80
32,3.9,40,74
32,3.7,38,75
33,3.7,38,61
21,3.3,34,70
30,4,42,80
35,3.5,36,53
27,3.7,38,68
27,3.8,39,64
21,3.9,40,75
32,3.9,40,72
30,4,42,53
34,4,42,56
29,3.7,38,80
30,3.8,39,61
17,3.4,35,67
32,3.7,38,61
28,3.8,39,80
24,3,31,80
22,3.9,40,72
28,4,42,56
23,3.5,36,54
36,3.9,40,80
35,3.7,38,78
36,4,42,53
23,3.8,39,80
22,3.5,36,54
31,2.8,29,54
34,3.6,37,53
32,3.9,40,53
34,3.8,39,80
31,4,42,62
30,3.2,33,80
33,3.8,39,53
29,4,42,59
32,3.7,38,67
29,3.9,40,72
22,3.4,35,80
35,3.9,40,72
19,3.7,38,56
28,3.8,39,59
29,4,42,62
21,4,42,72
25,3.9,40,80
30,3.8,39,78
35,3.6,37,67
31,3.6,37,65
23,3.3,34,80
32,3.7,38,61
31,4,42,75
28,3.5,36,80
26,4,42,53
33,3.7,38,61
30,3.8,39,70
19,3.4,35,80
32,3.9,40,74
27,3.5,36,54
25,3,31,54
24,3.8,39,53
23,3.7,38,80
26,4,42,61
35,4,42,59
23,4,42,53
30,3.5,36,59
36,4,42,54
35,3.5,36,61
27,3.7,38,80
35,2.9,30,78
15,3.5,36,75
26,3.7,38,80
25,3.7,38,80
27,3.3,34,75
29,3.9,40,54
26,3.7,38,72
25,4,42,74
29,3.8,39,62
25,4,42,72
24,3.8,39,53
24,3.9,40,53
30,3.7,38,74
25,3.5,36,80
32,4,42,75
32,3.6,37,65
29,3.5,36,74
35,3.9,40,65
33,3.7,38,80
21,2.6,27,56
20,2.1,22,54
32,4,42,75
19,4,42,72
32,4,42,72
29,3.4,35,80
32,3.5,36,80
34,4,42,53
33,3.7,38,53
23,3.3,34,80
33,3.8,39,64
26,3.9,40,61
35,4,42,61
29,3.7,38,61
27,4,42,65
32,3.8,39,80
31,3.7,38,67
17,3.9,40,75
30,4,42,80
33,4,42,68
26,3.7,38,54
29,3.7,38,74
22,3.8,39,67
30,4,42,67
21,3.3,34,80
30,3.7,38,80
35,3.9,40,53
33,4,42,65
24,3.1,32,54
35,4,42,61
27,3.5,36,56
19,3.3,34,65
27,3.5,36,75
19,3,31,61
35,3.6,37,56
23,3.5,36,56
27,3.6,37,70
33,3.8,39,80
30,3.7,38,72
30,3.9,40,54
28,3.7,38,60
23,3.5,36,57
35,4,42,67
28,3.8,39,53
27,3.7,38,80
30,3.8,39,53
22,3.5,36,56
27,3.9,40,80
22,3.8,39,78
32,3.4,35,72
35,3.7,38,61
23,3.8,39,72
35,3.8,39,70
34,4,42,53
30,3.7,38,80
28,3.5,36,72
33,4,42,78
22,3.8,39,64
27,3.5,36,53
28,3.4,35,54
30,4,42,61
31,3.9,40,67
33,4,42,53
33,4,42,80
32,3.8,39,54
28,4,42,62
29,3.9,40,57
25,3.9,40,72
28,3.8,39,53
32,3.7,38,54
35,3.4,35,80
27,4,42,68
15,3,31,80
36,3.7,38,54
34,4,42,54
25,3.8,39,64
32,3.6,37,80
33,4,42,80
29,3.6,37,80
34,3.8,39,80
27,3.5,36,72
34,3,31,57
21,3.6,37,75
24,4,42,61
25,4,42,80
32,3.7,38,72
28,3.7,38,62
34,4,42,53
19,4,42,80
26,2.8,29,54
26,3.7,38,80
35,4,42,72
33,3.6,37,62
24,3.9,40,80
27,4,42,80
24,3.8,39,67
29,3.5,36,78
26,3.9,40,60
29,3.3,34,64
30,3.8,39,65
34,3.7,38,54
24,3.7,38,54
26,3.4,35,71
36,3.9,40,65
28,4,42,65
35,4,42,54
30,3.8,39,80
31,3.7,38,80
34,4,42,54
28,3.8,39,80
21,3.3,34,80
30,3.9,40,78
31,4,42,53
31,3.9,40,80
30,3.9,40,80
30,3.4,35,61
27,3.8,39,80
20,3.9,40,72
34,3.9,40,65
31,3.5,36,54
23,3.5,36,72
36,4,42,64
35,4,42,54
30,3.9,40,67
32,4,42,75
33,3.8,39,59
22,3.3,34,80
34,4,42,74
24,4,42,59
32,3.8,39,54
33,4,42,74
31,3.5,36,61
29,3.8,39,65
27,3.9,40,62
32,3.8,39,59
30,3.9,40,74
15,4,42,67
35,3.4,35,72
30,3.8,39,67
27,3.3,34,54
35,3.9,40,67
30,3.7,38,67
25,3.7,38,57
32,4,42,80
30,3.6,37,54
29,3.7,38,56
29,3.7,38,67
29,4,42,80
32,4,42,75
35,4,42,80
28,3.6,37,65
35,4,42,53
28,3.3,34,71
33,3.6,37,54
27,4,42,57
19,3.5,36,56
33,4,42,67
33,3.7,38,80
28,4,42,80
24,3.3,34,65
32,3.7,38,74
24,4,42,80
30,3.9,40,70
33,3.8,39,60
33,3.7,38,80
29,3.8,39,64
35,3.9,40,62
27,3.7,38,67
22,3.4,35,61
28,4,42,62
28,3.9,40,75
23,3.8,39,80
26,3.9,40,80
30,3.8,39,80
32,3.6,37,53
26,3.8,39,70
29,3.8,39,80
35,4,42,67
29,3.5,36,56
35,4,42,54
28,3.8,39,67
20,3.5,36,53
24,4,42,65
25,3.9,40,53
30,3.8,39,80
30,3.2,33,68
28,3.8,39,80
27,3.7,38,80
23,3.9,40,56
30,2.7,28,61
26,3.5,36,80
32,4,42,80
29,3.7,38,70
25,4,42,80
31,3.6,37,75
32,4,42,74
29,3.5,36,75
35,4,42,56
34,3.9,40,56
27,3.6,37,59
35,4,42,80
34,3.3,34,62
29,3.9,40,80
28,3.7,38,78
29,3.7,38,54
26,3.8,39,78
34,4,42,57
27,3.9,40,53
30,3.5,36,64
29,3.9,40,54
30,3.6,37,54
25,3.8,39,53
27,3.7,38,80
29,3.9,40,54
24,3.4,35,56
19,3.3,34,72
25,3.2,33,75
35,4,42,67
33,3.8,39,65
26,3.6,37,80
26,3.8,39,80
27,4,42,60
15,3.2,33,56
17,3.9,40,67
33,3.6,37,57
31,3.6,37,62
35,3.6,37,74
30,4,42,78
33,4,42,72
28,3.9,40,53
36,4,42,59
24,3.5,36,80
22,3.2,33,71
23,3.8,39,62
31,4,42,72
31,4,42,72
28,3.4,35,80
34,3.8,39,57
30,3.8,39,80
28,3.6,37,78
21,3.8,39,62
29,3.6,37,80
30,3.8,39,53
32,4,42,74
32,3.8,39,60
17,3.7,38,54
32,4,42,70
28,2.6,27,70
26,3.3,34,62
24,3.4,35,62
28,3.4,35,59
32,3.9,40,80
17,3.8,39,53
25,4,42,67
29,4,42,61
27,4,42,61
29,3.9,40,53
17,3,31,67
25,3.6,37,80
28,4,42,57
27,3.4,35,80
33,3.8,39,54
30,3.9,40,53
21,3.1,32,75
27,3.7,38,61
27,4,42,71
17,3,31,80
27,3.8,39,54
29,3,31,64
28,3.5,36,54
33,3.9,40,67
26,3.5,36,72
36,3.5,36,80
21,3.3,34,74
34,3.8,39,54
27,3.6,37,70
36,3.9,40,68
34,4,42,80
34,4,42,80
30,3,31,62
29,2.1,22,80
24,3.8,39,80
28,3.8,39,59
29,3.9,40,61
30,3.4,35,80
28,3.3,34,56
32,3.8,39,57
28,3.8,39,80
22,3.7,38,67
21,3.2,33,80
34,4,42,61
28,3.7,38,54
32,3.8,39,74
30,3.5,36,74
31,4,42,80
30,3.8,39,56
24,3.8,39,80
33,4,42,72
28,3.7,38,74
35,4,42,80
35,4,42,67
18,3.8,39,71
31,4,42,80
21,4,42,80
15,4,42,62
36,3.9,40,53
29,4,42,54
31,3.8,39,61
22,3.7,38,54
31,3.1,32,62
26,3.1,32,68
26,3.6,37,80
32,3.8,39,54
29,3.7,38,54
27,3.9,40,56
35,3.8,39,68
26,3.8,39,70
23,3,31,56
27,3.6,37,75
33,4,42,80
35,3.8,39,53
30,4,42,67
33,3.8,39,54
24,3.7,38,64
30,3.7,38,80
24,3.8,39,80
30,3.8,39,75
34,3.8,39,61
32,3.7,38,54
21,3.9,40,80
27,3.8,39,74
30,3.5,36,62
30,3.8,39,54
27,3.4,35,56
29,3.8,39,72
29,4,42,57
33,3.7,38,70
25,3.8,39,74
28,4,42,54
31,3.3,34,80
35,4,42,70
26,4,42,54
27,3.6,37,62
32,4,42,56
33,3.7,38,62
19,3.5,36,75
34,4,42,80
25,3.8,39,57
24,3.7,38,54
33,4,42,53
30,3.7,38,67
28,4,42,61
22,4,42,65
31,3.6,37,68
24,3.9,40,72
18,4,42,78
24,3.7,38,56
31,3.6,37,54
33,3.8,39,53
18,2.8,29,56
35,3.7,38,53
25,3.3,34,78
30,3.5,36,61
29,4,42,80
28,4,42,59
25,3.8,39,80
28,3.7,38,53
30,3.8,39,80
19,4,42,53
21,3.1,32,80
33,4,42,59
35,3.5,36,54
32,3.7,38,54
29,4,42,57
22,3.8,39,72
33,3.7,38,62
29,3.7,38,80
27,3.5,36,59
26,3.8,39,61
32,4,42,61
28,4,42,72
26,3.9,40,80
25,4,42,53
28,3.8,39,80
33,3.5,36,59
29,3.5,36,64
18,3.4,35,54
24,3.4,35,75
25,3.3,34,61
29,3.7,38,65
34,4,42,53
31,3.8,39,67
20,3.5,36,53
14,4,42,64
36,4,42,61
35,3.9,40,62
31,3.8,39,53
29,3.8,39,70
30,4,42,78
34,3.6,37,80
26,3.5,36,68
33,4,42,60
21,3.2,33,74
30,3.6,37,61
33,3.4,35,59
21,3.9,40,67
35,4,42,53
34,3.6,37,74
25,3.7,38,75
15,3,31,75
25,3.9,40,64
32,3,31,74
30,3.6,37,75
30,3.4,35,68
28,3.2,33,80
27,3,31,80
35,3.7,38,56
32,3.8,39,80
29,3.7,38,80
28,4,42,80
17,3.4,35,60
29,3.4,35,80
30,4,42,61
29,4,42,56
20,3.9,40,68
23,3.8,39,59
30,3.8,39,65
22,4,42,60
30,3.8,39,68
23,3.2,33,54
17,2.7,28,80
29,3.9,40,72
31,3.9,40,60
24,3.5,36,56
31,3.8,39,59
29,3.8,39,54
27,3,31,57
30,3.7,38,61
33,3.4,35,70
27,3.6,37,54
22,3.2,33,74
22,3.5,36,64
28,3.7,38,80
30,3.9,40,80
34,3.5,36,54
34,3.8,39,62
18,4,42,80
24,4,42,74
20,3.5,36,59
35,3.9,40,80
32,4,42,67
20,3.6,37,80
17,3,31,80
30,4,42,54
29,3.9,40,53
24,4,42,53
28,3.2,33,61
30,3.7,38,80
25,3.9,40,56
23,3.5,36,80
30,4,42,62
34,3.6,37,80
36,4,42,62
26,3.8,39,71
29,4,42,59
35,3.9,40,72
26,3.7,38,57
32,3.9,40,67
34,3.9,40,75
30,3.9,40,57
25,3,31,80
27,3.3,34,80
26,3.3,34,75
29,3.8,39,54
25,4,42,67
26,3.2,33,80
32,3.8,39,72
23,3.8,39,80
30,3.7,38,80
29,3.1,32,57
30,4,42,56
35,3.7,38,80
31,4,42,56
31,3.7,38,67
31,3.8,39,68
34,3.8,39,57
15,3.7,38,59
29,3.6,37,61
26,3.7,38,57
26,3.6,37,56
33,3.7,38,61
28,4,42,65
31,3.1,32,80
24,4,42,72
31,3.9,40,72
36,4,42,67
27,3.9,40,57
18,3.9,40,80
29,3.8,39,59
25,3.4,35,80
32,4,42,53
33,3.7,38,80
30,4,42,62
33,3.6,37,60
31,4,42,65
31,3.9,40,80
26,4,42,59
20,3.5,36,54
30,3.7,38,72
35,4,42,80
30,3.8,39,62
35,4,42,72
25,3.5,36,53
24,3.8,39,67
30,3.8,39,61
30,3.8,39,59
27,3.9,40,80
29,3.6,37,53
35,4,42,75
30,3.1,32,56
23,3.6,37,53
18,4,42,80
33,3.8,39,80
29,3.8,39,80
19,2.8,29,56
27,3.9,40,64
21,3.5,36,64
20,3.6,37,64
30,3.8,39,80
29,3.2,33,72
18,3.3,34,80
25,3.7,38,56
34,3.5,36,54
27,3.5,36,75
26,4,42,75
29,3.9,40,53
20,3.5,36,54
30,4,42,61
35,3.9,40,80
30,4,42,53
29,4,42,74
29,4,42,80
29,3.5,36,80
22,3.3,34,64
35,4,42,80
27,4,42,59
34,2.7,28,54
28,3.6,37,62
24,3.4,35,78
32,4,42,80
27,3.7,38,74
33,4,42,74
28,3.7,38,74
28,3.9,40,56
27,3.7,38,56
31,3.6,37,54
31,4,42,80
30,4,42,54
33,3.9,40,56
25,4,42,61
36,4,42,62
30,3.6,37,78
27,4,42,72
19,3.9,40,62
29,3.8,39,56
22,4,42,71
25,3,31,80
29,3.7,38,80
27,3.8,39,71
27,3.7,38,65
22,3.7,38,64
30,3.7,38,80
26,4,42,56
27,3.5,36,67
33,4,42,54
24,3,31,80
35,4,42,67
30,3.5,36,62
26,4,42,53
30,3.7,38,57
30,3.9,40,78
26,3.5,36,54
27,4,42,53
31,3.5,36,53
28,4,42,65
22,4,42,67
34,3.6,37,80
23,3.8,39,56
27,3.4,35,56
23,3.8,39,72
35,3.9,40,57
28,4,42,56
31,4,42,80
22,3.6,37,78
29,4,42,57
20,3.2,33,62
28,3.7,38,57
29,3,31,54
26,3.4,35,54
34,3.9,40,75
32,4,42,57
33,3.7,38,57
17,3.4,35,67
34,3.9,40,54
34,4,42,74
25,4,42,59
35,4,42,75
24,3.9,40,74
35,3,31,80
29,3.7,38,68
34,4,42,74
25,3.3,34,61
24,4,42,56
35,3.9,40,78
34,4,42,54
27,3.6,37,71
29,3.8,39,59
27,3.7,38,64
31,3.6,37,67
25,3.7,38,78
21,3.7,38,75
33,3.9,40,59
15,3.7,38,75
31,3.4,35,61
27,3.9,40,72
21,4,42,67
29,3.9,40,80
23,3.4,35,80
31,4,42,61
26,4,42,53
28,4,42,53
29,3.5,36,61
27,3.3,34,70
25,3.5,36,59
31,3.7,38,65
28,3.7,38,75
28,3.6,37,80
29,4,42,80
30,4,42,64
32,3.2,33,62
21,3.3,34,75
30,3.2,33,78
17,3,31,74
29,3.9,40,61
31,3.9,40,56
34,3.6,37,65
36,4,42,54
26,3.8,39,53
30,3.5,36,74
33,4,42,53
28,3.8,39,71
35,3.5,36,57
19,3.5,36,80
18,4,42,80
30,4,42,53
26,3.6,37,80
35,3.5,36,67
24,3.6,37,62
24,3.5,36,62
